trip_id,arrival_time,departure_time,stop_sequence,stop_id
469B_1,13:04:07,13:04:07,4,S4543
469B_1,13:16:23,13:16:23,5,S4544
469B_1,13:32:24,13:32:24,6,S4545
469B_1,13:34:25,13:34:25,7,T3099
470A_1,11:26:09,11:26:09,1,T3099
470A_1,11:43:00,11:43:00,2,T4549
470B_1,11:45:15,11:45:15,1,T4549
470B_1,11:54:50,11:54:50,2,S4552
470B_1,11:57:54,11:57:54,3,S4553
470B_1,12:01:21,12:01:21,4,S4554
470B_1,12:04:05,12:04:05,5,S4545
470B_1,12:05:53,12:05:53,6,T3099
472A_1,13:50:38,13:50:38,1,T4557
472A_1,13:59:58,13:59:58,2,S4559
472A_1,14:03:27,14:03:27,3,S4560
472A_1,14:03:51,14:03:51,4,S4561
472A_1,14:04:30,14:04:30,5,S4562
472A_1,14:05:16,14:05:16,6,S4564
472A_1,14:08:14,14:08:14,7,S4565
472A_1,14:10:10,14:10:10,8,T4566
472B_1,14:13:22,14:13:22,1,T4566
472B_1,14:18:07,14:18:07,2,S4569
472B_1,14:20:59,14:20:59,3,S1320
472B_1,14:25:57,14:25:57,4,S4572
472B_1,14:28:00,14:28:00,5,S4573
472B_1,14:30:45,14:30:45,6,T4557
473A_1,10:43:47,10:43:47,1,T4557
473A_1,10:54:14,10:54:14,2,S4577
473A_1,10:55:40,10:55:40,3,S4578
473A_1,10:58:39,10:58:39,4,S4579
473A_1,10:59:50,10:59:50,5,S4580
473A_1,11:02:31,11:02:31,6,S4581
473A_1,11:04:23,11:04:23,7,S4582
473A_1,11:06:48,11:06:48,8,T893
473B_1,13:25:23,13:25:23,1,T893
473B_1,13:34:23,13:34:23,2,S1321
473B_1,13:35:33,13:35:33,3,S1320
473B_1,13:39:49,13:39:49,4,S4589
473B_1,13:46:18,13:46:18,5,T4557
474A_1,10:02:59,10:02:59,1,T4557
474A_1,10:07:32,10:07:32,2,S914
474A_1,10:16:03,10:16:03,3,S4596
474A_1,10:21:28,10:21:28,4,T4598
474B_1,10:22:07,10:22:07,1,T4598
474B_1,10:27:47,10:27:47,2,S4601
474B_1,10:43:39,10:43:39,3,T4557
476A_1,11:46:57,11:46:57,1,T4557
476A_1,11:58:27,11:58:27,2,S914
476A_1,12:05:03,12:05:03,3,S928
476A_1,12:10:19,12:10:19,4,S993
476A_1,12:12:54,12:12:54,5,T994
476B_1,12:18:14,12:18:14,1,T994
476B_1,12:29:58,12:29:58,2,S999
476B_1,12:32:34,12:32:34,3,S1153
476B_1,12:34:05,12:34:05,4,S1001
476B_1,12:36:17,12:36:17,5,S937
476B_1,12:42:46,12:42:46,6,S1003
476B_1,12:45:03,12:45:03,7,S4512
476B_1,12:49:48,12:49:48,8,T4557
480A_1,12:42:33,12:42:33,1,T4623
480A_1,12:46:20,12:46:20,2,S4625
480A_1,12:51:00,12:51:00,3,S4626
480A_1,12:53:00,12:53:00,4,S4627
480A_1,12:53:36,12:53:36,5,S4628
480A_1,12:58:45,12:58:45,6,S4626
480A_1,13:03:02,13:03:02,7,S2289
480A_1,13:14:46,13:14:46,8,S2296
480A_1,13:16:17,13:16:17,9,S2566
480A_1,13:17:33,13:17:33,10,S2472
480A_1,13:24:32,13:24:32,11,S4635
480A_1,13:29:20,13:29:20,12,S981
480A_1,13:31:34,13:31:34,13,S1313
480A_1,13:33:04,13:33:04,14,S4638
480A_1,13:36:49,13:36:49,15,S4639
480A_1,13:39:59,13:39:59,16,T54
480B_1,11:21:53,11:21:53,1,T54
480B_1,12:30:34,12:30:34,2,S4643
480B_1,12:37:44,12:37:44,3,S4644
480B_1,12:39:03,12:39:03,4,S4645
480B_1,12:40:01,12:40:01,5,S4646
480B_1,12:42:33,12:42:33,6,T4623
485A_1,11:44:06,11:44:06,1,T2431
485A_1,11:56:55,11:56:55,2,S915
485A_1,12:05:57,12:05:57,3,S1164
485A_1,12:06:53,12:06:53,4,S2318
485A_1,12:08:59,12:08:59,5,T1146
485B_1,12:11:40,12:11:40,1,T1146
485B_1,12:46:31,12:46:31,2,S1001
485B_1,12:48:00,12:48:00,3,S1153
485B_1,12:51:24,12:51:24,4,S4658
485B_1,12:52:47,12:52:47,5,S2468
485B_1,12:55:43,12:55:43,6,S4661
485B_1,12:57:26,12:57:26,7,S4662
485B_1,12:59:01,12:59:01,8,S4663
485B_1,13:00:38,13:00:38,9,S4664
485B_1,13:01:59,13:01:59,10,S4665
485B_1,13:02:52,13:02:52,11,S4666
485B_1,13:05:15,13:05:15,12,T2431
486A_1,12:46:54,12:46:54,1,S4670
486A_1,12:47:31,12:47:31,2,S4671
486A_1,12:52:21,12:52:21,3,S4672
486A_1,12:54:45,12:54:45,4,S4673
486A_1,12:56:57,12:56:57,5,S4674
486A_1,12:59:36,12:59:36,6,S4675
486A_1,13:04:54,13:04:54,7,S914
486A_1,13:12:57,13:12:57,8,T1146
486B_1,13:25:44,13:25:44,1,S1153
486B_1,13:28:46,13:28:46,2,S2652
486B_1,13:30:20,13:30:20,3,S2468
486B_1,13:31:57,13:31:57,4,S4683
486B_1,13:32:56,13:32:56,5,S4684
486B_1,13:34:31,13:34:31,6,S4663
486B_1,13:36:12,13:36:12,7,S4686
486B_1,13:37:58,13:37:58,8,S4665
486B_1,13:39:47,13:39:47,9,S4689
486B_1,13:41:07,13:41:07,10,T2431
488A_1,13:34:00,13:34:00,1,T2404
488A_1,13:35:31,13:35:31,2,S2401
488A_1,13:36:47,13:36:47,3,S4694
488A_1,13:38:54,13:38:54,4,S4696
488A_1,13:42:16,13:42:16,5,S1110
488A_1,13:45:14,13:45:14,6,S4699
488A_1,13:48:59,13:48:59,7,S2136
488A_1,13:52:33,13:52:33,8,S4701
488A_1,13:57:06,13:57:06,9,S4702
488A_1,14:01:40,14:01:40,10,S4703
488A_1,14:03:35,14:03:35,11,T1081
488B_1,14:07:45,14:07:45,1,T1081
488B_1,14:37:40,14:37:40,2,S4707
488B_1,14:38:51,14:38:51,3,S4708
488B_1,14:40:28,14:40:28,4,S2583
488B_1,14:43:18,14:43:18,5,S4710
488B_1,14:44:34,14:44:34,6,S4711
488B_1,14:46:30,14:46:30,7,S4712
488B_1,14:48:08,14:48:08,8,S4713
488B_1,14:50:32,14:50:32,9,S4714
488B_1,14:54:25,14:54:25,10,T4715
490A_1,15:22:21,15:22:21,1,T2404
490A_1,15:25:50,15:25:50,2,S4718
490A_1,15:50:36,15:50:36,3,S4719
490A_1,16:05:35,16:05:35,4,S4083
490A_1,16:07:38,16:07:38,5,S2508
490A_1,16:13:55,16:13:55,6,T136
490B_1,16:21:28,16:21:28,1,T136
490B_1,16:52:19,16:52:19,2,S1023
490B_1,16:54:22,16:54:22,3,S4727
490B_1,16:56:26,16:56:26,4,S4729
490B_1,17:02:59,17:02:59,5,S4731
490B_1,17:04:24,17:04:24,6,S4711
490B_1,17:05:28,17:05:28,7,S4734
490B_1,17:06:54,17:06:54,8,S4735
490B_1,17:08:00,17:08:00,9,S4714
490B_1,17:10:41,17:10:41,10,S4739
490B_1,17:12:19,17:12:19,11,T4715
492A_1,14:50:27,14:50:27,1,T75
492A_1,14:59:58,14:59:58,2,S4743
492A_1,15:04:25,15:04:25,3,S4744
492A_1,15:05:26,15:05:26,4,S1992
492A_1,15:15:00,15:15:00,5,S4747
492A_1,15:23:20,15:23:20,6,S4749
492A_1,15:24:00,15:24:00,7,S3171
492A_1,15:25:45,15:25:45,8,S146
492A_1,15:26:23,15:26:23,9,T4753
492B_1,15:31:12,15:31:12,1,T4753
492B_1,15:46:37,15:46:37,2,S4756
492B_1,15:51:43,15:51:43,3,S4758
492B_1,15:56:33,15:56:33,4,S1239
492B_1,15:58:10,15:58:10,5,S4760
492B_1,15:59:32,15:59:32,6,T75
520A_1,12:55:22,12:55:22,1,T244
520A_1,13:30:39,13:30:39,2,S4764
520A_1,13:36:18,13:36:18,3,S914
520A_1,13:38:17,13:38:17,4,S4501
520A_1,13:39:40,13:39:40,5,S4769
520A_1,13:40:36,13:40:36,6,S4771
520A_1,13:41:55,13:41:55,7,S4772
520A_1,13:43:38,13:43:38,8,S4773
520A_1,13:46:55,13:46:55,9,S928
520A_1,13:48:19,13:48:19,10,S991
520A_1,13:54:15,13:54:15,11,T994
520B_1,13:56:47,13:56:47,1,T994
520B_1,14:04:23,14:04:23,2,S934
520B_1,14:09:38,14:09:38,3,S1000
520B_1,14:11:02,14:11:02,4,S1153
520B_1,14:13:19,14:13:19,5,S937
520B_1,14:24:18,14:24:18,6,S4784
520B_1,14:27:40,14:27:40,7,S4573
520B_1,14:29:19,14:29:19,8,S4786
520B_1,14:31:54,14:31:54,9,S4554
520B_1,14:35:12,14:35:12,10,T244
521A_1,13:12:27,13:12:27,1,T244
521A_1,13:26:37,13:26:37,2,S4792
521A_1,13:27:59,13:27:59,3,S885
521A_1,13:29:33,13:29:33,4,S4577
521A_1,13:32:55,13:32:55,5,S4559
521A_1,13:34:03,13:34:03,6,S4797
521A_1,13:35:41,13:35:41,7,S4580
521A_1,13:36:44,13:36:44,8,S4562
521A_1,13:37:43,13:37:43,9,S4564
521A_1,13:38:53,13:38:53,10,S890
521A_1,13:40:27,13:40:27,11,S891
521A_1,13:41:56,13:41:56,12,S4806
521A_1,13:43:28,13:43:28,13,T893
521B_1,13:44:25,13:44:25,1,T893
521B_1,13:46:15,13:46:15,2,S4810
521B_1,13:48:12,13:48:12,3,S896
521B_1,13:51:59,13:51:59,4,S1322
521B_1,13:53:30,13:53:30,5,S4813
521B_1,13:54:26,13:54:26,6,S1320
521B_1,13:57:48,13:57:48,7,S4815
521B_1,14:00:47,14:00:47,8,S4816
521B_1,14:02:18,14:02:18,9,S4817
521B_1,14:04:10,14:04:10,10,S4554
521B_1,14:06:11,14:06:11,11,T244
522A_1,14:15:18,14:15:18,1,T244
522A_1,14:29:26,14:29:26,2,S4822
522A_1,14:31:04,14:31:04,3,S4823
522A_1,14:32:23,14:32:23,4,S4824
522A_1,14:35:31,14:35:31,5,S4825
522A_1,14:36:04,14:36:04,6,S2401
522A_1,14:37:18,14:37:18,7,S2403
522A_1,14:39:04,14:39:04,8,T2404
522B_1,14:50:09,14:50:09,1,T2404
522B_1,14:53:49,14:53:49,2,S4831
522B_1,14:57:00,14:57:00,3,S2437
522B_1,14:58:10,14:58:10,4,S2468
522B_1,15:00:01,15:00:01,5,S4834
522B_1,15:05:45,15:05:45,6,S937
522B_1,15:14:20,15:14:20,7,S4554
522B_1,15:16:52,15:16:52,8,T244
523A_1,11:45:58,11:45:58,1,T244
523A_1,12:18:16,12:18:16,2,S4840
523A_1,12:20:04,12:20:04,3,S4841
523A_1,12:22:30,12:22:30,4,S4842
523A_1,12:23:58,12:23:58,5,S4843
523A_1,12:24:30,12:24:30,6,S4844
523A_1,12:26:54,12:26:54,7,S4845
523A_1,12:28:12,12:28:12,8,T4847
523B_1,12:32:46,12:32:46,1,T4847
523B_1,12:34:20,12:34:20,2,S4850
523B_1,12:39:45,12:39:45,3,S4851
523B_1,12:42:10,12:42:10,4,S4852
523B_1,12:44:01,12:44:01,5,S4853
523B_1,12:47:19,12:47:19,6,S4855
523B_1,12:50:52,12:50:52,7,S4856
523B_1,12:51:49,12:51:49,8,S4857
523B_1,12:53:10,12:53:10,9,S4858
523B_1,13:00:49,13:00:49,10,T244
524A_1,11:16:48,11:16:48,1,T244
524A_1,11:41:23,11:41:23,2,S4863
524A_1,11:43:04,11:43:04,3,S2666
524A_1,11:46:34,11:46:34,4,S914
524A_1,11:49:35,11:49:35,5,S927
524A_1,11:52:17,11:52:17,6,S928
524A_1,11:53:05,11:53:05,7,S991
524A_1,11:54:10,11:54:10,8,S4869
524A_1,11:55:43,11:55:43,9,S4870
524A_1,11:56:50,11:56:50,10,S4871
524A_1,11:58:33,11:58:33,11,T4872
524B_1,11:58:49,11:58:49,1,T1137
524B_1,12:02:19,12:02:19,2,S4875
524B_1,12:02:55,12:02:55,3,S4876
524B_1,12:06:02,12:06:02,4,S934
524B_1,12:09:57,12:09:57,5,S1000
524B_1,12:12:10,12:12:10,6,S1001
524B_1,12:13:22,12:13:22,7,S937
524B_1,12:28:20,12:28:20,8,T244
535A_1,10:39:16,10:39:16,1,T4715
535A_1,10:43:47,10:43:47,2,S4884
535A_1,10:45:43,10:45:43,3,S4870
535A_1,10:47:19,10:47:19,4,S4869
535A_1,10:48:39,10:48:39,5,S991
535A_1,10:50:33,10:50:33,6,S2472
535A_1,10:57:59,10:57:59,7,S4635
535A_1,11:06:40,11:06:40,8,S1313
535A_1,11:08:15,11:08:15,9,S4638
535A_1,11:18:37,11:18:37,10,T54
535B_1,9:45:57,9:45:57,1,T54
535B_1,10:19:16,10:19:16,2,S4895
535B_1,10:21:09,10:21:09,3,S2468
535B_1,10:24:24,10:24:24,4,S4897
535B_1,10:27:09,10:27:09,5,S4898
535B_1,10:28:46,10:28:46,6,S1845
535B_1,10:34:04,10:34:04,7,S4900
535B_1,10:38:48,10:38:48,8,T4715
536A_1,11:51:41,11:51:41,1,T4715
536A_1,11:58:50,11:58:50,2,S4904
536A_1,12:01:57,12:01:57,3,S4906
536A_1,12:04:39,12:04:39,4,S915
536A_1,12:12:45,12:12:45,5,S925
536A_1,12:15:32,12:15:32,6,S4911
536A_1,12:16:54,12:16:54,7,T1081
536B_1,12:29:11,12:29:11,1,T1081
536B_1,12:52:10,12:52:10,2,S4915
536B_1,12:53:16,12:53:16,3,S1000
536B_1,12:57:29,12:57:29,4,S4917
536B_1,12:58:25,12:58:25,5,S998
536B_1,12:59:36,12:59:36,6,S934
536B_1,13:02:15,13:02:15,7,S1179
536B_1,13:03:17,13:03:17,8,S4922
536B_1,13:05:09,13:05:09,9,S4924
536B_1,13:07:34,13:07:34,10,T4715
538A_1,14:53:48,14:53:48,1,T4715
538A_1,14:55:26,14:55:26,2,S4929
538A_1,14:57:42,14:57:42,3,S4931
538A_1,14:58:59,14:58:59,4,S4932
538A_1,15:14:39,15:14:39,5,T75
538B_1,11:25:07,11:25:07,1,T75
538B_1,11:35:21,11:35:21,2,S2583
538B_1,11:36:07,11:36:07,3,S2488
538B_1,11:37:07,11:37:07,4,S2437
538B_1,11:42:20,11:42:20,5,S4900
538B_1,11:43:49,11:43:49,6,S4922
538B_1,11:44:55,11:44:55,7,S4943
538B_1,11:45:45,11:45:45,8,S4944
538B_1,11:47:06,11:47:06,9,S4924
538B_1,11:48:00,11:48:00,10,S4947
538B_1,11:49:06,11:49:06,11,S4948
538B_1,11:51:05,11:51:05,12,T4715
539A_1,13:09:35,13:09:35,1,T4715
539A_1,13:25:42,13:25:42,2,S4952
539A_1,13:27:20,13:27:20,3,S4953
539A_1,13:32:48,13:32:48,4,S4954
539A_1,13:34:27,13:34:27,5,S4870
539A_1,13:37:48,13:37:48,6,S4956
539A_1,13:40:18,13:40:18,7,S4319
539A_1,13:46:30,13:46:30,8,S4958
539A_1,13:53:26,13:53:26,9,S4960
539A_1,13:58:39,13:58:39,10,T1206
539B_1,14:01:42,14:01:42,1,T1206
539B_1,14:29:11,14:29:11,2,S4964
539B_1,14:30:34,14:30:34,3,S4965
539B_1,14:32:05,14:32:05,4,S4966
539B_1,14:33:48,14:33:48,5,S4967
539B_1,14:35:29,14:35:29,6,S4968
539B_1,14:37:56,14:37:56,7,S4900
539B_1,14:39:28,14:39:28,8,S4922
539B_1,14:41:07,14:41:07,9,S4944
539B_1,14:41:40,14:41:40,10,S4924
539B_1,14:42:37,14:42:37,11,S4947
539B_1,14:43:55,14:43:55,12,S4948
539B_1,14:45:00,14:45:00,13,T4715
540A_1,12:34:33,12:34:33,1,T4977
540A_1,12:52:22,12:52:22,2,S2455
540A_1,13:02:26,13:02:26,3,T212
540B_1,13:09:14,13:09:14,1,T212
540B_1,13:23:57,13:23:57,2,T4977
542A_1,11:52:48,11:52:48,1,T4977
542A_1,11:59:42,11:59:42,2,S2590
542A_1,12:01:23,12:01:23,3,S2472
542A_1,12:02:28,12:02:28,4,S4988
542A_1,12:04:06,12:04:06,5,S2474
542A_1,12:04:55,12:04:55,6,S2731
542A_1,12:06:14,12:06:14,7,S890
542A_1,12:08:08,12:08:08,8,S4993
542A_1,12:10:10,12:10:10,9,T894
542B_1,12:11:47,12:11:47,1,T894
542B_1,12:20:03,12:20:03,2,S4506
542B_1,12:22:53,12:22:53,3,S2600
542B_1,12:26:24,12:26:24,4,S2437
542B_1,12:29:28,12:29:28,5,T4977
543A_1,12:16:49,12:16:49,1,T4977
543A_1,12:34:16,12:34:16,2,S5004
543A_1,12:42:03,12:42:03,3,S4190
543A_1,12:46:50,12:46:50,4,S904
543A_1,12:51:12,12:51:12,5,S5007
543A_1,12:54:24,12:54:24,6,S100
543A_1,12:55:03,12:55:03,7,S907
543A_1,12:56:58,12:56:58,8,S102
543A_1,12:59:37,12:59:37,9,T103
543B_1,13:41:14,13:41:14,1,T103
543B_1,13:43:40,13:43:40,2,S5014
543B_1,13:47:56,13:47:56,3,S5016
543B_1,13:56:22,13:56:22,4,S5018
543B_1,14:05:13,14:05:13,5,S5020
543B_1,14:08:19,14:08:19,6,S1768
543B_1,14:10:13,14:10:13,7,S5022
543B_1,14:15:39,14:15:39,8,S1772
543B_1,14:18:39,14:18:39,9,S5025
544A_1,11:36:53,11:36:53,1,T4977
544A_1,11:48:03,11:48:03,2,S5028
544A_1,11:50:32,11:50:32,3,S2641
544A_1,11:51:51,11:51:51,4,S4675
544A_1,11:53:15,11:53:15,5,S4771
544A_1,11:55:26,11:55:26,6,T2497
544B_1,11:57:41,11:57:41,1,T2497
544B_1,12:43:59,12:43:59,2,S2488
544B_1,12:47:01,12:47:01,3,T4977
990A_1,12:11:37,12:11:37,1,T1043
990A_1,12:31:06,12:31:06,2,S5083
990A_1,12:32:19,12:32:19,3,S5084
990A_1,12:33:06,12:33:06,4,S3341
990A_1,12:35:34,12:35:34,5,S1925
990A_1,12:37:32,12:37:32,6,S2370
990A_1,12:39:51,12:39:51,7,S5088
990A_1,12:42:11,12:42:11,8,S1792
990A_1,12:44:22,12:44:22,9,T5090
994A_1,13:15:09,13:15:09,1,T3099
994A_1,13:34:45,13:34:45,2,S4564
994A_1,13:35:53,13:35:53,3,S890
994A_1,13:38:33,13:38:33,4,T893
994B_1,13:39:00,13:39:00,1,T893
994B_1,13:44:50,13:44:50,2,S5098
994B_1,13:45:24,13:45:24,3,S5099
994B_1,13:45:44,13:45:44,4,S5100
994B_1,13:46:28,13:46:28,5,S5101
994B_1,13:47:04,13:47:04,6,S5102
994B_1,13:49:58,13:49:58,7,S4816
994B_1,13:56:24,13:56:24,8,T3099
995A_1,13:27:21,13:27:21,1,T244
995A_1,13:57:00,13:57:00,2,S2452
995A_1,13:59:47,13:59:47,3,S5108
995A_1,14:00:47,14:00:47,4,S5109
995A_1,14:01:44,14:01:44,5,S2401
995A_1,14:03:19,14:03:19,6,S4932
995A_1,14:04:54,14:04:54,7,S5112
995A_1,14:09:07,14:09:07,8,T4715
995B_1,14:13:12,14:13:12,1,T4715
995B_1,14:33:41,14:33:41,2,S4714
995B_1,14:34:43,14:34:43,3,S5117
995B_1,14:37:10,14:37:10,4,S5118
995B_1,14:39:13,14:39:13,5,S4712
995B_1,14:44:58,14:44:58,6,S2437
995B_1,14:49:54,14:49:54,7,S1153
995B_1,14:55:12,14:55:12,8,S5124
995B_1,14:57:47,14:57:47,9,S5126
995B_1,14:59:18,14:59:18,10,S4573
995B_1,15:00:22,15:00:22,11,S4816
995B_1,15:02:08,15:02:08,12,S4786
995B_1,15:04:59,15:04:59,13,S4554
995B_1,15:08:34,15:08:34,14,T244
996A_1,13:28:43,13:28:43,1,S5136
996A_1,13:29:48,13:29:48,2,S2510
996A_1,13:46:23,13:46:23,3,S4085
996A_1,13:50:20,13:50:20,4,S5139
996A_1,13:52:25,13:52:25,5,S5140
996A_1,13:56:31,13:56:31,6,S5141
996A_1,14:09:23,14:09:23,7,T1043
996B_1,14:44:39,14:44:39,1,T4006
996B_1,15:03:58,15:03:58,2,S1612
996B_1,15:05:35,15:05:35,3,S3657
996B_1,15:09:32,15:09:32,4,S5148
996B_1,15:18:59,15:18:59,5,S3682
996B_1,15:22:25,15:22:25,6,T1601
997A_1,11:31:53,11:31:53,1,T1206
997A_1,11:43:37,11:43:37,2,S5152
997A_1,12:00:10,12:00:10,3,S1431
997A_1,12:03:09,12:03:09,4,T132
997B_1,12:33:45,12:33:45,1,T132
997B_1,12:42:42,12:42:42,2,T1325
997B_1,12:49:51,12:49:51,3,T1416
998A_1,10:25:07,10:25:07,1,T1558
998A_1,11:29:29,11:29:29,2,S719
998A_1,11:37:22,11:37:22,3,S5162
998A_1,11:41:55,11:41:55,4,T679
998B_1,11:48:32,11:48:32,1,T679
998B_1,12:39:32,12:39:32,2,S5166
998B_1,12:41:13,12:41:13,3,S4051
998B_1,12:44:30,12:44:30,4,S4052
998B_1,13:06:51,13:06:51,5,T1503
999A_1,14:30:59,14:30:59,1,T0
999A_1,15:03:11,15:03:11,2,S5172
999A_1,15:05:24,15:05:24,3,S1734
999A_1,15:08:56,15:08:56,4,T865
999B_1,15:13:01,15:13:01,1,T865
999B_1,15:17:35,15:17:35,2,S868
999B_1,15:21:04,15:21:04,3,S5178
999B_1,15:37:41,15:37:41,4,S877
999B_1,15:43:43,15:43:43,5,S880
999B_1,15:46:39,15:46:39,6,S881
999B_1,15:49:40,15:49:40,7,T0
222A_1,18:37:36,18:37:36,1,T1596
222A_1,18:56:36,18:56:36,2,S1598
222A_1,18:58:24,18:58:24,3,S1599
222A_1,18:59:16,18:59:16,4,S1600
222A_1,19:00:11,19:00:11,5,T1601
224B_1,8:11:56,8:11:56,1,T1028
224B_1,8:56:16,8:56:16,2,S1647
224B_1,8:58:01,8:58:01,3,S1648
224B_1,9:01:12,9:01:12,4,S1649
224B_1,9:03:51,9:03:51,5,T113
435B_1,12:34:52,12:34:52,1,T103
435B_1,13:03:59,13:03:59,2,T1099
214A_1,12:23:21,12:23:21,1,T1467
214A_1,12:30:26,12:30:26,2,S1520
214A_1,12:31:59,12:31:59,3,T1521
214B_1,12:32:30,12:32:30,1,T1521
214B_1,12:49:14,12:49:14,2,T1467
